data,novos_casos,novas_mortes
2020-04-07,0,0
2021-10-24,0,0
2020-07-10,0,0
2020-05-21,0,0
2021-07-29,0,0
2020-11-20,10,0
2021-04-08,9,0
2021-12-05,0,0
2020-02-15,,
2021-07-16,38,3
2020-08-22,34,0
2020-12-13,0,0
2020-02-18,,
2021-08-16,0,0
2021-12-15,0,0
2021-02-17,10,0
2021-08-26,76,2
2021-06-06,0,0
2020-10-09,0,0
2020-08-20,0,0
2021-09-27,0,0
2020-12-15,3,0
2021-05-26,9,0
2021-03-03,20,0
2020-10-20,2,0
2021-09-29,0,0
2021-02-17,0,0
2020-06-18,1,0
2020-04-28,0,0
2021-10-21,0,0
2021-07-04,0,0
2021-08-12,1,0
2021-06-19,28,0
2021-09-11,1,0
2020-06-05,1,0
2021-07-27,9,1
2021-04-13,2,0
2021-04-18,0,0
2021-03-30,0,0
2020-01-12,,
2021-03-27,36,0
2021-02-10,6,0
2020-05-23,0,0
2021-06-15,0,0
2021-11-05,0,0
2020-05-06,0,0
2020-12-02,0,0
2020-07-05,0,0
2021-03-09,2,0
2020-04-25,0,0
2021-11-27,0,0
2020-09-27,0,0
2020-04-09,0,0
2021-11-19,2,0
2020-11-18,0,0
2021-10-13,-1,0
2021-08-18,1,0
2020-03-19,,
2020-12-15,0,0
2021-06-21,0,0
2021-04-11,6,0
2021-12-15,17,0
2021-09-03,0,0
2020-09-26,0,0
2020-01-06,,
2021-05-18,2,0
2020-12-31,6,0
2021-03-11,7,0
2021-10-13,0,0
2020-07-24,4,0
2021-03-26,0,0
2020-01-19,,
2020-08-09,5,0
2020-03-22,,
2020-06-06,0,0
2020-09-13,1,0
2020-02-04,,
2021-04-04,0,0
2021-04-05,2073,86
2021-02-05,0,0
2020-08-23,0,0
2021-11-29,0,0
2020-02-20,,
2020-05-11,0,0
2021-04-08,-1,0
2020-01-30,,
2021-08-31,9,0
2020-07-25,0,0
2021-03-03,6,0
2020-06-21,0,0
2020-07-09,92,0
2021-08-11,0,0
2021-05-02,5,0
2020-11-19,0,0
2021-08-19,1,0
2021-07-12,0,0
2021-08-30,0,0
2020-02-24,,
2021-03-08,0,0
2020-10-06,60,1
2020-04-28,0,0
2020-10-26,0,0
2021-10-12,0,0
2021-04-18,0,0
2020-11-18,0,0
2020-02-07,,
2020-05-14,0,0
2021-10-18,0,0
2021-01-24,0,0
2020-01-23,,
2021-03-23,0,0
2020-05-09,0,0
2021-08-08,0,0
2020-12-19,1,1
2020-08-27,0,0
2020-10-26,18,0
2021-10-23,0,0
2020-02-20,,
2021-10-29,3,0
2021-12-08,0,0
2020-08-19,16,0
2021-05-07,0,0
2020-09-17,0,0
2020-10-29,0,0
2021-05-20,0,0
2021-04-17,77,1
2021-07-25,0,0
2020-04-12,0,0
2021-03-07,5,0
2020-02-20,,
2021-09-29,3,0
2020-02-16,,
2021-07-16,1,0
2021-05-02,0,0
2020-07-28,0,0
2021-03-25,1,0
2021-04-04,2,0
2021-10-17,0,1
2021-03-24,11,0
2021-07-01,1,0
2020-03-01,,
2020-01-03,,
2021-08-21,0,0
2020-08-23,0,0
2020-02-14,,
2021-06-20,0,0
2021-02-05,5,1
2020-01-16,,
2021-12-12,0,0
2020-11-12,3,0
2021-10-13,0,0
2020-02-20,,
2020-11-03,0,0
2020-12-17,0,0
2021-03-02,1,0
2021-04-15,75,3
2020-05-13,0,0
2020-03-21,,
2021-02-22,0,0
2021-07-13,0,0
2020-08-03,0,0
2021-04-30,0,0
2020-11-26,0,0
2020-10-22,0,0
2021-08-04,0,0
2021-04-16,2,0
2021-04-18,0,0
2021-04-20,0,0
2020-01-19,,
2021-04-17,10,0
2020-09-14,0,0
2021-02-22,0,0
2021-07-22,0,0
2021-09-20,0,0
2021-07-17,0,0
2020-11-04,0,0
2020-06-17,2,0
2020-02-07,,
2020-03-25,,
2020-05-15,0,0
2021-12-04,0,0
2020-09-28,0,0
2020-11-09,0,0
2021-04-24,0,0
2021-05-30,0,0
2021-06-15,1,0
2021-04-07,7,0
2021-06-10,0,0
2021-11-07,0,0
2020-02-21,,
2020-08-10,0,0
2020-02-08,,
2020-01-17,,
2021-05-13,2,0
2021-02-24,48,1
2020-04-17,0,0
2020-05-08,1,0
2021-04-26,0,0
2021-05-11,0,0
2021-12-20,0,0
2021-05-30,1,0
2020-08-29,0,0
2021-10-22,16,0
2021-05-20,2,0
2020-03-28,0,0
2021-08-28,0,0
2021-09-16,0,0
2020-12-30,1,0
2020-05-04,2,0
2021-06-12,0,0
2020-05-09,0,0
2020-10-12,0,0
2021-05-22,9,0
2021-12-21,0,0
2020-07-11,5,1
2021-09-15,1,0
2021-03-10,2,0
2020-07-07,2,0
2021-09-15,0,0
2021-12-02,0,0
2021-10-04,0,0
2021-04-27,1,0
2020-06-18,20,0
2020-10-12,2,0
2021-12-12,0,0
2020-11-02,0,0
2020-12-19,0,0
2020-10-09,0,0
2021-02-20,7,0
2021-07-13,1,0
2021-04-02,0,0
2020-02-07,,
2021-05-22,0,0
2020-07-16,0,0
2021-10-06,4,0
2021-07-23,2,0
2021-05-09,5,0
2020-11-10,2,0
2020-02-02,,
2021-10-20,0,0
2020-01-08,1,
2021-07-15,3,0
2021-03-08,0,0
2021-04-11,0,0
2021-06-26,5,0
2021-08-02,30,1
2020-03-12,,
2021-05-26,3,0
2020-05-22,0,0
2020-07-18,0,0
2021-06-29,0,0
2021-04-05,0,0
2021-08-09,3,0
2021-02-08,0,0
2021-02-02,1,0
2020-08-03,0,0
2020-05-07,0,0
2021-08-19,21,0
2020-09-04,1,0
2021-12-16,0,0
2020-09-26,1,0
2020-02-04,,
2021-12-23,0,0
2021-02-18,17,2
2021-12-11,0,0
2020-11-02,0,0
2021-12-29,5,0
2021-09-17,0,0
2020-11-23,0,0
2020-06-14,0,0
2020-10-22,0,0
2020-01-26,,
2021-08-03,13,0
2020-06-21,0,0
2021-01-13,0,0
2020-09-16,1,0
2020-01-27,,
2020-03-31,0,0
2021-06-08,1,0
2020-12-20,0,0
2020-02-27,,
2020-05-29,0,0
2020-02-22,,
2020-02-28,,
2020-09-22,1,0
2020-05-29,0,0
2020-05-02,6,1
2020-12-16,49,3
2021-02-23,12,0
2021-05-30,2,0
2021-07-31,5,0
2020-04-12,0,0
2021-01-11,0,0
2021-04-19,0,0
2021-10-02,0,0
2021-01-21,4,0
2021-11-29,0,0
2020-11-10,1,0
2020-06-11,0,0
2020-02-15,,
2020-11-10,62,0
2021-07-22,0,0
2020-05-15,-5,0
2021-10-27,0,0
2021-09-03,5,0
2021-07-14,10,0
2021-10-25,0,0
2021-11-06,0,0
2020-02-24,,
2020-09-17,0,0
2020-06-07,0,0
2021-10-17,0,0
2020-05-20,20,2
2021-08-07,1,0
2020-08-28,0,0
2020-02-07,,
2021-07-13,0,0
2020-08-30,0,0
2021-06-30,2,0
2021-08-11,3,1
2020-08-16,0,0
2020-07-13,0,0
2020-04-20,0,0
2021-02-06,52,0
2021-03-23,9,0
2021-01-08,0,0
2021-07-21,0,0
2021-12-06,0,0
2021-06-11,5,0
2021-12-29,0,0
2021-12-22,1,0
2021-01-20,24,1
2021-03-06,10,0
2020-05-30,2,0
2020-04-14,1,0
2020-09-17,3,0
2021-06-28,3,0
2021-11-08,0,0
2020-11-13,0,0
2020-08-31,0,0
2021-02-04,0,0
2020-01-07,,
2021-05-17,2,0
2021-07-04,0,0
2021-06-08,2,0
2021-01-04,0,0
2020-12-26,2,0
2020-11-15,0,0
2020-05-22,0,0
2020-06-01,0,0
2020-06-27,0,0
2021-02-12,0,0
2021-12-24,0,0
2021-11-29,0,0
2020-07-31,4,1
2021-01-18,1,0
2020-09-01,0,0
2021-10-05,0,0
2021-10-08,7,0
2020-01-29,,
2020-08-27,0,1
2020-01-10,,
2020-03-28,0,0
2020-03-04,,
2021-03-09,113,2
2021-01-11,1,0
2021-08-22,0,0
2020-12-31,1,0
2020-09-07,2,0
2020-03-08,,
2021-11-24,0,0
2021-12-23,0,0
2021-08-08,0,0
2021-06-11,4,0
2020-10-01,0,0
2021-02-25,13,0
2020-10-31,0,0
2020-06-03,7,0
2020-05-13,0,0
2020-08-20,0,0
2021-06-04,2,0
2020-10-15,49,2
2021-04-24,39,1
2020-12-13,0,0
2020-06-06,1,0
2021-07-29,0,0
2021-02-25,0,0
2020-04-27,0,0
2020-08-31,0,0
2021-10-07,0,0
2020-11-15,0,0
2021-10-24,0,0
2020-03-25,0,
2020-12-29,2,0
2020-10-23,0,0
2020-05-28,5,0
2021-08-30,0,0
2020-08-18,0,0
2020-12-29,0,0
2020-06-10,4,0
2020-08-03,529,19
2021-11-26,-16,0
2020-01-17,,
2021-04-14,0,0
2020-10-13,0,0
2021-02-20,1,0
2020-10-15,12,0
2020-10-27,1,0
2020-01-04,,
2021-01-11,0,0
2021-01-31,0,0
2020-05-21,0,0
2021-10-14,4,0
2020-04-23,1,0
2021-08-04,3,0
2021-02-21,0,0
2020-03-13,,
2020-10-11,0,0
2020-03-26,,
2021-01-25,0,0
2021-02-25,16,0
2021-03-28,0,0
2021-07-21,0,0
2021-08-30,0,0
2021-10-11,0,0
2020-05-15,0,0
2020-11-06,8,0
2021-03-30,0,0
2021-10-06,0,0
2021-05-28,6,0
2020-02-16,,
2020-09-19,5,0
2021-01-25,0,0
2021-06-12,6,0
2021-09-29,1,0
2021-10-19,0,0
2021-10-09,3,0
2021-08-25,-1,0
2020-01-10,,
2020-01-11,,
2020-06-29,0,0
2021-01-31,3,0
2021-04-19,1,0
2021-01-05,56,2
2020-02-15,,
2021-04-28,0,0
2020-09-05,1,0
2020-03-18,,
2021-08-06,1,0
2021-10-13,176,1
2021-01-17,0,0
2020-04-14,0,0
2021-02-14,0,0
2021-08-04,14,0
2020-11-08,0,0
2021-05-11,3,0
2020-10-15,0,0
2020-09-03,0,0
2020-01-19,,
2021-01-04,1,1
2021-04-22,4,0
2020-07-14,75,0
2020-07-05,0,0
2021-08-28,0,0
2020-05-07,0,0
2021-11-06,0,0
2021-09-17,0,0
2021-01-31,8,0
2020-10-12,0,0
2021-04-21,0,0
2021-02-24,5,0
2020-07-12,0,0
2021-04-21,50,5
2020-12-21,3,0
2021-09-08,0,0
2021-08-22,0,0
2020-10-12,0,0
2021-03-13,1,1
2021-09-15,0,0
2021-10-24,0,0
2020-03-24,,
2020-04-09,0,0
2020-05-03,23,1
2020-05-24,0,0
2021-03-26,16,0
2020-04-19,0,0
2021-07-16,0,0
2021-02-27,0,0
2020-09-19,0,0
2020-05-26,1,0
2020-03-06,,
2021-04-05,9,0
2020-03-31,0,0
2021-05-08,0,0
2020-11-26,0,0
2021-04-03,0,0
2021-02-01,0,0
2020-08-10,0,1
2020-02-28,,
2020-03-23,,
2021-08-26,7,1
2021-08-06,3,0
2021-08-11,0,0
2021-08-22,0,0
2020-01-06,0,
2020-12-14,9,0
2021-04-17,1,0
2020-11-22,2,0
2021-05-05,7,0
2021-11-30,3,0
2020-04-16,0,0
2020-10-20,0,0
2020-04-29,0,0
2021-08-03,1,0
2020-08-22,1,0
2020-06-05,0,0
2020-02-03,,
2020-09-11,0,0
2020-05-24,0,0
2020-03-19,,
2021-07-22,0,0
2020-12-31,0,0
2020-04-17,0,0
2020-02-14,,
2021-09-10,4,0
2021-07-23,0,0
2020-02-11,,
2020-09-09,0,0
2020-01-26,,
2020-06-18,0,0
2021-08-08,0,0
2020-06-01,0,0
2020-10-22,2,0
2021-06-29,4,0
2021-07-31,1,0
2021-06-15,4,0
2021-03-11,1114,69
2021-02-10,1,0
2021-04-17,9,0
2020-11-18,82,1
2020-09-28,1,0
2020-05-24,0,0
2020-12-18,1,0
2021-11-18,13,1
2021-12-14,6,0
2021-12-15,7,0
2021-02-05,13,1
2021-12-22,0,0
2020-02-11,,
2020-05-17,0,0
2021-08-03,0,0
2021-03-30,0,1
2020-05-11,0,0
2021-05-26,4,0
2020-08-10,0,0
2021-08-18,0,0
2021-08-15,0,0
2021-04-17,0,1
2021-07-03,0,0
2020-12-30,42,0
2020-08-04,76,0
2021-03-14,0,0
2020-04-21,0,0
2020-12-21,0,0
2021-10-23,0,0
2021-07-23,0,0
2020-01-30,,
2020-05-15,0,0
2021-05-20,8,0
2021-08-14,7,0
2021-05-22,0,0
2021-03-23,0,0
2021-08-02,0,0
2020-09-18,2,1
2020-11-30,0,0
2020-02-02,0,
2021-11-27,0,0
2021-11-13,0,0
2021-06-27,31,0
2020-07-02,2,0
2020-05-15,1,0
2021-10-07,0,0
2021-05-26,28,0
2020-05-22,0,0
2021-11-08,0,0
2020-08-03,0,0
2020-03-21,,
2020-12-10,0,0
2020-01-21,,
2020-09-23,0,0
2020-01-13,,
2021-07-30,0,0
2021-05-08,6,0
2020-03-07,,
2020-03-19,3,
2021-07-06,89,12
2021-10-17,0,0
2020-07-19,0,0
2020-09-02,1,0
2021-03-20,7,0
2020-06-28,3,0
2021-01-09,-2,0
2021-10-27,3,0
2021-07-15,0,0
2020-08-30,0,0
2020-12-15,0,0
2021-08-06,0,0
2021-10-24,0,0
2021-12-18,0,0
2021-09-13,0,0
2021-11-20,0,0
2021-06-20,0,0
2020-04-15,0,0
2020-04-06,0,0
2020-12-11,1,0
2020-12-14,0,0
2020-06-10,0,0
2020-10-21,1,0
2020-11-03,0,0
2020-05-02,0,0
2020-01-17,,
2021-08-08,0,0
2020-07-05,1,0
2020-10-19,0,0
2021-03-24,16,0
2020-09-13,0,0
2021-09-30,0,0
2021-02-22,0,0
2020-01-30,,
2020-12-30,0,0
2021-06-19,1,0
2020-05-23,10,0
2021-07-16,1,1
2021-11-09,2,0
2020-07-04,1,0
2020-02-26,,
2020-11-22,0,0
2020-10-26,0,0
2021-11-24,253,0
2020-06-23,2,0
2021-08-21,1,0
2021-09-09,1,0
2021-11-07,0,0
2021-08-15,-1,0
2020-04-28,0,0
2020-05-15,0,0
2021-12-20,0,0
2020-02-18,,
2021-01-05,1514,162
2021-10-15,0,0
2021-12-04,0,0
2021-01-30,13,0
2021-05-24,0,0
2020-09-20,0,0
2020-12-14,1,0
2021-12-01,7,0
2021-05-23,0,0
2020-03-18,,
2021-05-08,0,0
2021-05-15,4,0
2020-02-21,,
2020-01-23,,
2020-01-25,,
2021-11-28,0,0
2020-01-23,,
2020-07-26,0,0
2020-10-06,4,0
2021-02-23,24,0
2020-05-29,0,0
2021-05-10,0,0
2021-11-22,0,0
2020-10-13,4,0
2020-02-22,,
2020-08-13,0,0
2020-03-04,,
2021-06-21,0,0
2020-11-21,61,3
2021-07-17,0,0
2020-07-24,3,0
2021-12-23,0,0
2021-03-15,1,0
2021-07-07,0,0
2020-06-06,0,0
2021-09-19,0,0
2020-12-15,2,0
2021-01-01,10,0
2020-06-28,0,0
2021-09-08,0,0
2020-03-16,,
2020-10-08,-1,0
2021-05-24,-9416,-219
2020-04-07,0,0
2020-08-27,0,0
2021-05-12,12,0
2020-10-15,0,0
2021-05-17,0,0
2020-08-11,108,2
2020-06-02,0,0
2020-12-05,0,0
2021-07-20,1,0
2021-01-21,0,0
2021-10-23,0,0
2021-05-11,0,0
2021-01-25,0,0
2021-05-16,6,2
2021-08-22,0,0
2021-11-15,146,3
2020-09-09,94,0
2020-07-02,1,0
2021-03-16,1,0
2020-09-06,0,0
2021-11-28,0,0
2020-08-25,0,0
2021-08-10,3,0
2021-04-06,3,0
2020-10-10,0,0
2020-06-26,0,0
2020-06-16,0,0
2020-12-04,10,2
2021-01-04,0,0
2021-01-29,15,0
2021-11-27,0,0
2020-03-16,4,
2021-12-11,0,0
2020-02-24,,
2021-08-30,0,0
2021-03-05,1,0
2021-12-17,0,0
2020-04-23,0,0
2021-10-06,0,0
2021-03-09,37,0
2021-06-20,0,0
2020-10-15,0,0
2020-08-26,39,0
2020-09-24,5,0
2020-07-18,35,2
2021-03-03,0,0
2021-09-30,0,0
2021-08-12,0,0
2020-12-18,3,0
2020-12-02,0,0
2021-09-16,0,0
2021-05-21,0,-1
2020-04-09,0,0
2021-08-09,0,0
2020-01-18,,
2020-11-14,0,0
2021-02-16,17,1
2020-10-03,3,0
2021-05-04,4,0
2021-01-22,8,0
2020-02-03,,
2021-02-03,7,0
2020-05-10,0,0
2021-12-24,0,0
2020-04-09,0,0
2021-05-17,0,0
2020-02-26,,
2020-07-24,2,0
2021-11-21,0,0
2020-06-01,0,0
2020-11-10,9,0
2020-02-27,,
2021-12-03,0,0
2020-05-28,0,0
2021-11-24,2,0
2020-11-03,6,0
2020-03-28,0,0
2020-08-07,5,0
2021-12-21,0,0
2021-08-11,2,0
2021-05-20,16,0
2020-08-04,0,0
2021-10-08,0,0
2021-10-23,1,0
2021-01-25,1,0
2020-04-28,0,0
2021-08-23,4,0
2020-05-01,0,0
2020-09-23,0,0
2021-02-24,2,0
2020-05-10,0,0
2021-02-22,1,0
2020-01-31,,
2020-10-11,0,0
2021-06-10,12,0
2020-02-21,,
2021-03-28,0,0
2020-01-31,,
2021-07-21,0,0
2021-08-17,0,0
2020-02-14,,
2021-10-09,0,0
2020-06-24,2,2
2020-01-10,,
2021-06-24,451,3
2020-08-01,0,0
2020-01-06,,
2021-07-19,0,0
2021-07-31,0,0
2020-09-27,0,0
2020-10-08,0,0
2021-12-06,0,0
2021-02-04,31,0
2021-03-22,0,0
2020-05-23,0,0
2021-02-17,271,4
2020-04-24,0,0
2020-06-21,0,0
2021-05-01,3,1
2021-05-03,4,2
2020-10-31,0,0
2021-02-25,0,0
2020-08-03,1,0
2020-04-15,0,0
2021-02-16,2,0
2020-04-06,0,0
2021-02-24,0,0
2020-08-01,2849,52
2020-07-22,0,0
2021-09-01,5,0
2020-12-29,0,0
2020-12-05,0,0
2020-01-20,,
2021-08-17,3,0
2021-11-30,5,0
2020-05-11,0,0
2020-05-22,1,0
2020-10-22,-1,0
2021-12-01,-5,0
2020-03-09,,
2021-12-13,0,0
2020-12-07,0,0
2020-04-12,0,0
2020-04-05,0,0
2021-04-24,0,0
2020-08-12,0,0
2021-12-01,0,0
2020-12-28,0,2
2021-04-25,26,0
2021-03-13,91,1
2021-11-15,0,0
2020-03-11,,
2020-03-11,,
2021-08-07,2,0
2020-01-25,,
2020-08-26,0,0
2021-06-03,0,0
2020-05-17,0,0
2020-11-07,4,0
2021-07-09,73,4
2020-10-18,0,0
2020-03-26,40,0
2021-03-15,0,0
2020-05-26,0,0
2021-08-02,0,0
2020-08-12,0,0
2020-08-08,1,0
2020-06-01,0,0
2021-07-05,2,0
2021-11-24,0,0
2020-11-25,1,0
2021-09-08,6,0
2021-01-31,0,0
2021-02-28,0,0
2020-02-29,,
2020-01-28,,
2021-09-09,0,0
2021-08-08,1,0
2020-04-23,0,0
2020-08-18,4,0
2020-10-16,0,0
2021-11-18,10,0
2021-11-20,0,0
2021-06-08,103,0
2021-08-09,0,0
2020-01-14,,
2021-06-07,1,0
2020-06-26,0,0
2021-07-11,0,0
2021-12-25,0,0
2020-01-23,,
2021-08-11,1,0
2021-10-21,0,0
2020-02-26,,
2020-10-26,0,0
2021-10-10,0,0
2020-04-30,0,0
2020-04-08,0,0
2021-07-13,0,0
2020-08-10,0,0
2020-10-30,0,0
2020-04-29,11,0
2021-10-14,0,0
2020-12-11,15,0
2021-11-15,0,0
2021-05-20,56,0
2021-02-17,-1,0
2020-08-27,33,1
2020-08-24,0,0
2020-03-06,,
2020-12-16,0,0
2021-11-25,0,0
2020-09-03,15,0
2021-02-18,0,0
2020-10-24,0,0
2021-10-22,0,0
2021-09-24,-3,0
2020-08-20,2,0
2020-05-18,0,0
2020-11-10,0,0
2020-09-17,8,0
2020-05-14,8,0
2020-12-31,0,0
2021-06-24,0,0
2020-12-12,0,0
2021-12-31,0,0
2020-04-27,0,0
2020-04-11,0,0
2021-05-05,2,0
2020-05-09,5,0
2020-10-09,3,0
2021-05-10,9,0
2020-11-11,0,0
2021-01-20,15,1
2020-10-19,0,0
2021-06-29,1,0
2021-05-02,0,0
2021-11-09,6,0
2020-10-19,4,0
2021-06-23,2,0
2020-06-24,0,0
2020-01-04,,
2021-05-28,1,0
2021-09-01,8,0
2021-06-15,27,2
2021-07-18,0,0
2020-03-24,,
2020-12-06,0,0
2020-09-27,3,0
2020-06-10,4,0
2020-10-11,1,0
2020-03-13,,
2020-09-09,0,0
2020-03-11,,
2021-01-31,-1,0
2020-09-08,3,0
2021-01-12,0,0
2020-03-26,,
2020-07-02,0,0
2020-12-10,0,0
2021-08-06,-1,0
2021-05-08,40,3
2020-09-08,0,0
2021-10-17,0,0
2020-05-23,11,0
2020-03-20,,
2020-06-27,5,0
2021-09-12,0,0
2021-10-23,0,1
2020-01-22,,
2020-06-07,0,0
2021-03-04,8,0
2021-02-27,46,2
2021-06-11,0,0
2021-02-12,0,0
2020-11-21,46,0
2020-08-17,0,0
2021-11-15,0,0
2020-09-20,0,0
2021-12-15,0,0
2020-01-26,,
2021-06-22,45,0
2020-01-15,0,
2021-03-11,2,0
2021-08-12,0,0
2021-11-10,0,0
2020-02-07,,
2020-01-19,,
2020-06-09,2,0
2021-09-28,0,0
2020-01-09,,
2021-12-13,0,0
2021-03-24,1,0
2020-01-26,,
2020-07-04,0,0
2021-01-20,1,0
2020-07-04,0,0
2021-09-07,1,0
2020-01-08,,
2020-05-20,0,0
2020-03-03,1,
2021-09-17,0,0
2020-03-04,,
2020-11-22,0,0
2020-05-24,0,0
2021-05-04,0,0
2021-10-01,0,0
2021-07-17,-1,0
2021-10-10,0,0
2020-01-06,,
2020-08-27,2,0
2021-12-03,0,0
2021-05-08,3,0
2021-05-23,0,0
2021-04-09,0,0
2021-08-22,3,0
2020-03-18,,
2020-12-22,0,0
2020-07-25,2,0
2020-03-13,,
2020-05-24,0,0
2021-06-23,2,0
2021-04-08,0,1
2020-09-29,7,0
2021-12-01,0,0
2020-10-30,0,0
2021-05-14,0,0
2020-06-28,107,1
2020-06-17,0,0
2020-03-06,,
2020-05-21,0,0
2020-10-21,1,0
2021-05-15,0,0
2021-09-28,0,0
2020-01-11,,
2021-02-24,0,0
2020-10-09,2,1
2020-08-07,5,0
2021-01-07,0,0
2021-07-20,3,0
2020-06-20,1,0
2021-01-31,0,0
2021-07-11,0,0
2020-05-12,0,0
2021-12-13,0,0
2021-10-25,0,0
2020-08-24,6,0
2020-09-11,0,0
2020-12-05,3,0
2021-03-08,15,0
2021-05-20,0,0
2020-01-04,,
2021-10-01,0,0
2021-09-23,8,0
2020-10-09,11,0
2021-01-14,0,0
2021-06-04,2,0
2021-08-24,0,0
2020-02-12,,
2020-01-13,,
2020-09-18,2,0
2020-08-16,0,0
2020-05-01,0,0
2021-09-08,0,0
2020-05-29,1,0
2020-04-18,0,0
2021-06-24,3,0
2020-06-18,1,0
2020-11-24,0,0
2021-03-19,0,0
2020-07-06,0,0
2020-10-22,7,1
2021-05-29,0,0
2021-07-19,0,0
2020-05-23,0,0
2020-10-04,2,0
2021-06-04,0,0
2020-09-08,0,0
2021-03-15,0,0
2021-01-07,0,0
2020-01-19,,
2021-11-25,39,0
2020-10-26,0,0
2021-11-06,7,0
2021-07-30,3,0
2021-09-08,0,0
2020-06-16,0,0
2021-12-21,0,0
2020-08-20,0,0
2020-03-02,,
2021-05-16,37,0
2021-07-07,0,0
2021-02-11,14,2
2021-06-28,2,0
2021-01-17,1,0
2021-07-30,0,0
2021-09-06,0,0
2020-12-10,22,0
2020-08-25,0,0
2020-11-09,0,0
2020-06-20,0,0
2020-10-09,0,0
2020-04-24,0,0
2021-11-19,0,0
2021-04-28,10,0
2021-02-27,0,0
2020-09-26,11,0
2021-03-02,11,1
2021-03-27,6,0
2020-07-25,45,5
2021-01-06,0,0
2021-05-29,0,0
2021-12-25,0,0
2021-08-27,7,0
2020-07-26,0,0
2021-11-21,0,0
2021-08-13,1,0
2021-06-03,35,0
2020-06-06,7,0
2020-12-22,0,0
2021-02-06,1,0
2021-08-20,0,0
2020-02-29,,
2021-11-28,0,0
2021-08-29,0,0
2020-08-25,1,0
2020-08-21,4,1
2020-08-20,0,0
2021-10-30,0,0
2020-09-11,0,0
2021-10-18,0,0
2020-03-26,,
2021-02-09,9,0
2021-09-12,1,1
2020-04-03,2,2
2020-05-20,493,33
2021-11-14,0,0
2021-03-29,0,0
2020-06-26,0,0
2020-02-07,,
2021-10-27,1,0
2020-12-29,5,0
2020-10-27,1,0
2020-11-04,0,0
2021-03-23,2,0
2020-10-01,1,0
2020-02-26,,
2020-05-28,0,0
2021-05-18,10,0
2021-07-09,0,0
2020-12-19,0,0
2021-04-22,0,0
2020-04-12,0,0
2021-12-08,0,0
2021-07-16,1,0
2021-10-03,0,0
2020-12-10,0,0
2020-09-08,0,0
2020-04-12,0,0
2021-09-01,1,0
2020-01-21,,
2020-04-10,0,0
2020-11-13,1,0
2021-11-18,0,0
2020-11-05,0,0
2021-03-10,0,0
2020-01-02,,
2021-10-30,0,0
2021-10-18,6,0
2021-01-26,22,1
2020-02-16,,
2021-03-22,0,0
2020-05-26,18,2
2020-06-20,0,0
2021-04-22,80,18
2021-08-04,0,0
2021-11-26,0,0
2021-01-02,0,0
2020-11-20,1,0
2020-03-10,,
2020-10-12,0,0
2021-06-12,14,0
2020-11-30,0,0
2020-05-26,-2,0
2021-06-13,0,0
2020-10-15,2,0
2020-04-06,0,0
2020-01-05,,
2021-01-25,3,0
2020-03-30,0,0
2021-08-10,0,0
2021-02-21,93,0
2021-01-01,0,0
2021-06-15,1,0
2021-04-09,0,0
2021-03-25,0,0
2020-03-30,0,0
2020-01-05,,
2021-10-03,0,0
2021-08-11,0,0
2020-03-06,,
2021-07-01,0,0
2020-03-14,,
2021-12-01,-1,0
2021-03-31,2,0
2020-05-17,0,0
2021-04-18,0,0
2021-06-25,16,0
2021-03-26,0,1
2021-02-15,3,0
2020-07-05,0,0
2020-03-22,1,
2021-08-17,3,-1
2021-09-06,0,0
2021-10-18,0,0
2021-05-11,2,0
2020-12-14,1,0
2020-02-22,,
2020-06-15,0,0
2021-06-05,0,0
2020-01-24,,
2020-02-17,,
2021-07-19,0,0
2021-05-29,3,0
2020-11-08,0,0
2021-04-13,0,0
2020-02-23,,
2020-09-14,0,0
2021-08-22,0,0
2020-09-15,0,0
2021-12-11,0,0
2021-12-13,0,0
2021-09-21,0,0
2021-01-16,0,0
2021-07-18,0,0
2020-05-30,0,0
2020-11-24,1,0
2020-04-24,0,0
2020-04-24,0,0
2020-08-11,5,0
2020-09-09,0,0
2020-07-10,0,0
2021-08-16,0,0
2020-10-26,0,0
2021-10-21,16,0
2020-09-10,8,0
2021-05-12,0,0
2020-09-30,0,0
2020-06-06,0,0
2020-09-27,0,0
2021-01-10,2,0
2021-10-03,3,0
2020-07-31,-1,0
2020-09-13,0,0
2021-07-29,0,0
2020-08-06,0,0
2020-11-19,8,0
2021-01-17,6,0
2021-11-15,1,0
2021-11-17,24,0
2020-03-13,,
2020-06-02,0,0
2020-06-21,1,0
2020-10-31,0,0
2021-08-12,17,0
2021-10-13,0,0
2020-05-10,0,0
2021-06-13,0,0
2021-02-08,2,0
2021-04-16,4717,287
2021-08-29,0,0
2020-03-20,,
2021-03-31,36,4
2020-06-19,0,0
2021-03-09,3,0
2020-06-15,0,0
2021-05-01,1,0
2021-01-05,0,0
2021-02-21,5,0
2020-04-10,0,0
2021-01-01,1,0
2021-02-10,0,0
2021-04-18,0,0
2021-12-28,0,0
2021-02-10,29,0
2020-07-10,0,0
2020-11-30,0,0
2021-10-03,0,0
2021-10-21,1,0
2021-01-24,553,4
2021-05-11,0,0
2021-12-15,0,0
2021-10-26,0,0
2021-02-18,0,0
2021-01-10,0,0
2021-03-28,0,0
2021-10-11,0,0
2020-03-05,,
2020-02-26,,
2021-12-07,1,0
2021-11-24,0,0
2021-08-05,0,0
2021-03-21,1,0
2020-05-08,0,0
2021-12-08,0,0
